2003-07-06 08:50:18,778 INFO  [org.jboss.deployment.SARDeployer] nested deployment: file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/jboss-net.sar/saaj.jar
2003-07-06 08:50:18,779 INFO  [org.jboss.deployment.SARDeployer] nested deployment: file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/jboss-net.sar/wsdl4j.jar
2003-07-06 08:50:19,378 WARN  [org.jboss.deployment.MainDeployer] The manifest entry in file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/jboss-net.sar/commons-logging.jar references URL file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/jboss-net.sar/log4j.jar which could not be opened, entry ignored
2003-07-06 08:50:19,379 WARN  [org.jboss.deployment.MainDeployer] The manifest entry in file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/jboss-net.sar/commons-logging.jar references URL file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/jboss-net.sar/log4j-core.jar which could not be opened, entry ignored
2003-07-06 08:50:19,380 INFO  [org.jboss.deployment.MainDeployer] deployment waiting for deployer: file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/jboss-net.sar/jboss-net.war/
2003-07-06 08:50:19,389 INFO  [org.jboss.deployment.MainDeployer] deployment waiting for deployer: file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/jboss-net.sar/jmx-net.wsr/
2003-07-06 08:50:19,539 INFO  [org.jboss.net.axis.server.AxisService] Creating
2003-07-06 08:50:19,562 INFO  [org.jboss.net.axis.server.AxisService] Created
2003-07-06 08:50:19,568 INFO  [org.jboss.net.jmx.adaptor.server.Adaptor] Creating
2003-07-06 08:50:19,568 INFO  [org.jboss.net.jmx.adaptor.server.Adaptor] Created
2003-07-06 08:50:19,579 INFO  [org.jboss.net.axis.server.AxisService] Starting
2003-07-06 08:50:22,656 INFO  [org.jboss.deployment.MainDeployer] Adding deployer: org.jboss.net.axis.server.AxisService@2f8116
2003-07-06 08:50:22,657 INFO  [org.jboss.deployment.MainDeployer] Starting deployment of package: file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/http-invoker.sar/invoker.war/
2003-07-06 08:50:22,658 INFO  [org.jboss.deployment.MainDeployer] deployment waiting for deployer: file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/http-invoker.sar/invoker.war/
2003-07-06 08:50:22,658 INFO  [org.jboss.deployment.MainDeployer] Deployment of package: file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/http-invoker.sar/invoker.war/ is waiting for an appropriate deployer.
2003-07-06 08:50:22,658 INFO  [org.jboss.deployment.MainDeployer] Starting deployment of package: file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/jboss-net.sar/jboss-net.war/
2003-07-06 08:50:22,659 INFO  [org.jboss.deployment.MainDeployer] deployment waiting for deployer: file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/jboss-net.sar/jboss-net.war/
2003-07-06 08:50:22,659 INFO  [org.jboss.deployment.MainDeployer] Deployment of package: file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/jboss-net.sar/jboss-net.war/ is waiting for an appropriate deployer.
2003-07-06 08:50:22,659 INFO  [org.jboss.deployment.MainDeployer] Starting deployment of package: file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/jboss-net.sar/jmx-net.wsr/
2003-07-06 08:50:22,717 INFO  [org.jboss.deployment.MainDeployer] Deployed package: file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/jboss-net.sar/jmx-net.wsr/
2003-07-06 08:50:22,717 INFO  [org.jboss.net.axis.server.AxisService] Started
2003-07-06 08:50:22,717 INFO  [org.jboss.net.jmx.adaptor.server.Adaptor] Starting
2003-07-06 08:50:22,718 INFO  [org.jboss.net.jmx.adaptor.server.Adaptor] Started
2003-07-06 08:50:22,727 INFO  [org.jboss.deployment.MainDeployer] Deployed package: file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/jboss-net.sar/
2003-07-06 08:50:22,728 INFO  [org.jboss.deployment.MainDeployer] Starting deployment of package: file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/jbossha-httpsession.sar/
2003-07-06 08:50:22,734 INFO  [org.jboss.deployment.SARDeployer] nested deployment: file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/jbossha-httpsession.sar/ClusteredHttpSessionEB.jar/
2003-07-06 08:50:22,749 INFO  [org.jboss.deployment.MainDeployer] deployment waiting for deployer: file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/jbossha-httpsession.sar/ClusteredHttpSessionEB.jar/
2003-07-06 08:50:22,790 INFO  [org.jboss.deployment.MainDeployer] Deployed package: file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/jbossha-httpsession.sar/
2003-07-06 08:50:22,796 INFO  [org.jboss.deployment.MainDeployer] Starting deployment of package: file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/jbossweb-tomcat.sar/
2003-07-06 08:50:22,806 INFO  [org.jboss.deployment.SARDeployer] nested deployment: file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/jbossweb-tomcat.sar/bootstrap.jar
2003-07-06 08:50:22,807 INFO  [org.jboss.deployment.SARDeployer] nested deployment: file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/jbossweb-tomcat.sar/catalina.jar
2003-07-06 08:50:22,807 INFO  [org.jboss.deployment.SARDeployer] nested deployment: file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/jbossweb-tomcat.sar/commons-beanutils.jar
2003-07-06 08:50:22,807 INFO  [org.jboss.deployment.SARDeployer] nested deployment: file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/jbossweb-tomcat.sar/commons-collections.jar
2003-07-06 08:50:22,808 INFO  [org.jboss.deployment.SARDeployer] nested deployment: file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/jbossweb-tomcat.sar/commons-digester.jar
2003-07-06 08:50:22,810 INFO  [org.jboss.deployment.SARDeployer] nested deployment: file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/jbossweb-tomcat.sar/commons-logging.jar
2003-07-06 08:50:22,810 INFO  [org.jboss.deployment.SARDeployer] nested deployment: file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/jbossweb-tomcat.sar/jakarta-regexp-1.2.jar
2003-07-06 08:50:22,811 INFO  [org.jboss.deployment.SARDeployer] nested deployment: file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/jbossweb-tomcat.sar/jasper-compiler.jar
2003-07-06 08:50:22,811 INFO  [org.jboss.deployment.SARDeployer] nested deployment: file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/jbossweb-tomcat.sar/jasper-runtime.jar
2003-07-06 08:50:22,812 INFO  [org.jboss.deployment.SARDeployer] nested deployment: file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/jbossweb-tomcat.sar/naming-common.jar
2003-07-06 08:50:22,812 INFO  [org.jboss.deployment.SARDeployer] nested deployment: file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/jbossweb-tomcat.sar/naming-resources.jar
2003-07-06 08:50:22,813 INFO  [org.jboss.deployment.SARDeployer] nested deployment: file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/jbossweb-tomcat.sar/servlets-common.jar
2003-07-06 08:50:22,813 INFO  [org.jboss.deployment.SARDeployer] nested deployment: file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/jbossweb-tomcat.sar/servlets-default.jar
2003-07-06 08:50:22,813 INFO  [org.jboss.deployment.SARDeployer] nested deployment: file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/jbossweb-tomcat.sar/servlets-invoker.jar
2003-07-06 08:50:22,814 INFO  [org.jboss.deployment.SARDeployer] nested deployment: file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/jbossweb-tomcat.sar/servlets-webdav.jar
2003-07-06 08:50:22,814 INFO  [org.jboss.deployment.SARDeployer] nested deployment: file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/jbossweb-tomcat.sar/tomcat-coyote.jar
2003-07-06 08:50:22,814 INFO  [org.jboss.deployment.SARDeployer] nested deployment: file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/jbossweb-tomcat.sar/tomcat-http11.jar
2003-07-06 08:50:22,815 INFO  [org.jboss.deployment.SARDeployer] nested deployment: file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/jbossweb-tomcat.sar/tomcat-jk2.jar
2003-07-06 08:50:22,815 INFO  [org.jboss.deployment.SARDeployer] nested deployment: file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/jbossweb-tomcat.sar/tomcat-util.jar
2003-07-06 08:50:22,815 INFO  [org.jboss.deployment.SARDeployer] nested deployment: file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/jbossweb-tomcat.sar/tomcat41-service.jar
2003-07-06 08:50:23,140 WARN  [org.jboss.deployment.MainDeployer] The manifest entry in file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/jbossweb-tomcat.sar/tomcat-util.jar references URL file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/jbossweb-tomcat.sar/log4j.jar which could not be opened, entry ignored
2003-07-06 08:50:23,141 WARN  [org.jboss.deployment.MainDeployer] The manifest entry in file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/jbossweb-tomcat.sar/tomcat-util.jar references URL file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/jbossweb-tomcat.sar/log4j-core.jar which could not be opened, entry ignored
2003-07-06 08:50:23,141 WARN  [org.jboss.deployment.MainDeployer] The manifest entry in file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/jbossweb-tomcat.sar/tomcat-util.jar references URL file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/jbossweb-tomcat.sar/mx4j.jar which could not be opened, entry ignored
